label,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,car_track_van_drove_alone,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_older,car_truck_van_carpool,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,public_transportation_no_taxi,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,walked,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,taxi_motorcycle_bicycle_other,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,worked_from_home,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,tract,county,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_car_track_van_drove_alone,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_older,standardized_car_truck_van_carpool,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_public_transportation_no_taxi,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_walked,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_taxi_motorcycle_bicycle_other,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_worked_from_home,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,index
Estimate,20,264,1117,344,206,190,115,1696,5,174,840,261,185,149,82,138,9,13,90,26,0,0,0,158,6,0,108,21,0,16,7,37,0,0,0,10,16,0,11,28,0,0,23,0,5,0,0,199,0,77,56,26,0,25,15,126,Spokane,-0.609445284,0.414812113,0.994525232,0.154353126,0.486533144,0.672132647,0.462201645,0.789157548,-0.90760463,0.34569742,0.951245718,0.130561437,0.68024495,0.634655731,0.375983507,-0.21023421,0.011508888,-0.206725118,0.148950331,-0.113850923,-0.710621571,-0.393347338,-0.476097339,2.037510688,0.460246488,-0.3470539,2.836904663,1.38553746,-0.355028892,1.504069617,0.847978118,-0.202558646,-0.242172201,-0.26276456,-0.584087566,0.365777699,1.447072385,-0.295941388,1.20291837,0.070530107,-0.20174337,-0.225569061,0.621478866,-0.430617602,0.223694817,-0.210109806,-0.294079843,0.677316199,-0.230269159,4.350496355,0.04975145,-0.129269011,-0.670868129,0.489401982,0.088836087,17.60202524
Estimate,34,180,907,318,191,200,107,1601,13,169,674,272,182,200,91,233,21,11,162,30,9,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,0,0,44,0,0,12,16,0,0,16,127.01,Spokane,-0.415217293,0.002040764,0.456637615,0.008230529,0.335283599,0.787821393,0.324022513,0.622194702,-0.684513095,0.308727675,0.412606022,0.204972584,0.645264201,1.336711193,0.564892852,0.608887651,0.85395949,-0.269671368,1.101654002,0.018433007,-0.161398799,-0.393347338,-0.476097339,-0.357436847,-0.352214354,-0.3470539,0.013900579,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.5303218,-0.20174337,-0.225569061,1.679179316,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.895767727,-0.230269159,-0.431689786,-0.720630611,-0.391242755,-0.670868129,-0.614648347,0.139012024,-2.601703878
Estimate,52,76,574,225,110,45,60,877,30,46,453,175,97,39,37,87,17,26,14,16,7,0,7,10,5,0,5,0,0,0,0,2,0,0,2,0,0,0,0,16,0,0,0,0,0,0,16,150,0,4,100,34,6,6,0,127.02,Spokane,-0.165495591,-0.509009477,-0.396298465,-0.514438762,-0.481463943,-1.005354166,-0.487779886,-0.65023793,-0.210443585,-0.600728056,-0.304498634,-0.451198442,-0.345857024,-0.879581541,-0.568563222,-0.649973314,0.573142622,0.20242551,-0.856681321,-0.444560747,-0.283448304,-0.393347338,0.099805108,-0.476334951,0.324836348,-0.3470539,-0.358363696,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.496218249,-0.242172201,-0.26276456,-0.529980745,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.323577058,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,3.786800635,0.1800187,-0.230269159,-0.183264532,0.82013351,0.080309984,-0.299965206,-0.349676268,-0.66380298,-13.80211377
Estimate,128,75,802,416,275,121,77,1550,128,58,652,299,232,112,69,208,0,17,88,86,8,9,0,47,0,0,8,31,8,0,0,17,0,0,9,0,0,0,8,18,0,0,0,0,18,0,0,54,0,0,45,0,9,0,0,128.01,Spokane,0.88888493,-0.513923422,0.187693806,0.559000319,1.182281051,-0.126119698,-0.194149231,0.532562017,2.522427709,-0.512000667,0.341220038,0.387618127,1.228276687,0.125321376,0.103114452,0.393329266,-0.620329063,-0.080832617,0.12248634,1.870408021,-0.222423551,0.030079502,-0.476097339,0.152126459,-0.352214354,-0.3470539,-0.265297628,2.247377553,1.038435715,-0.28395955,-0.267278524,-0.370364134,-0.242172201,-0.26276456,-0.340606872,-0.484760026,-0.411273204,-0.295941388,0.787832145,-0.25789253,-0.20174337,-0.225569061,-0.658895362,-0.430617602,1.685700225,-0.210109806,-0.294079843,-0.794278442,-0.230269159,-0.431689786,-0.142844066,-0.810400745,-0.114513744,-0.614648347,-0.66380298,3.635258962
Estimate,85,48,760,492,177,157,89,1480,52,48,657,403,127,138,55,129,0,0,36,31,32,19,11,31,22,0,0,0,9,0,0,11,11,0,0,0,0,0,0,15,0,0,0,10,0,0,5,142,0,0,67,48,9,0,18,128.02,Spokane,0.29232753,-0.646599927,0.080116282,0.986127911,0.194117358,0.290359786,0.013119467,0.409536763,0.403058134,-0.585940158,0.357444125,1.091141701,0.003950467,0.483232004,-0.190744531,-0.287835229,-0.620329063,-0.615875746,-0.565577422,0.051503989,1.242170508,0.500553769,0.42889222,-0.119640638,2.626808736,-0.3470539,-0.513473811,-0.424326734,1.21261879,-0.28395955,-0.267278524,-0.42070578,0.0064217,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.356419322,-0.20174337,-0.225569061,-0.658895362,0.691932557,-0.338614956,-0.210109806,0.981195306,0.098827272,-0.230269159,-0.431689786,0.242346965,0.447073225,-0.114513744,-0.614648347,0.2393639,1.744535339
Estimate,15,94,532,230,65,185,56,759,15,64,330,157,46,108,39,214,0,0,78,56,19,51,10,0,0,0,0,0,0,0,0,25,0,6,19,0,0,0,0,10,0,0,10,0,0,0,0,169,0,24,95,17,0,26,7,129.01,Spokane,-0.678812424,-0.420558474,-0.503875988,-0.486338262,-0.935212577,0.614288275,-0.556869452,-0.857623359,-0.628740212,-0.467636973,-0.70361118,-0.572962137,-0.94052976,0.070258202,-0.526583368,0.445063279,-0.620329063,-0.615875746,-0.009833614,0.878278549,0.448848726,2.006071424,0.346620442,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.303241939,-0.242172201,-0.157964165,-0.070072768,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.520630641,-0.20174337,-0.225569061,-0.102210915,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.372848343,-0.230269159,1.058861739,0.732590094,-0.365045381,-0.670868129,0.533563995,-0.312571416,-11.3944451
Estimate,91,470,1803,729,319,133,218,3245,53,432,1551,622,287,109,191,251,13,25,141,64,8,0,0,51,25,13,13,0,0,0,0,27,0,0,27,0,0,0,0,13,0,0,13,0,0,0,0,176,0,0,58,43,24,24,27,129.02,Spokane,0.375568098,1.427084706,2.751624783,2.318091587,1.625946382,0.012706797,2.241257967,3.51153068,0.430944576,2.25333627,3.258310924,2.572599995,1.869590421,0.084023996,2.663885583,0.764089688,0.292325755,0.170952385,0.823782098,1.142846408,-0.222423551,-0.393347338,-0.476097339,0.220068233,3.033039157,0.238092257,-0.110187513,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.28646139,-0.242172201,-0.26276456,0.146354515,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.422103849,-0.20174337,-0.225569061,0.064794419,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.443890843,-0.230269159,-0.431689786,0.084768816,0.316086353,0.812743564,0.445239969,0.69094734,29.46664046
Estimate,0,0,178,212,56,120,27,460,0,0,83,185,56,109,27,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,95,27,0,0,0,130.01,Spokane,-0.886913842,-0.882469269,-1.41060083,-0.58750006,-1.025962304,-0.137688573,-1.057768804,-1.383116946,-1.047036839,-0.940849711,-1.50508109,-0.383551944,-0.823927263,0.084023996,-0.778462495,-1.305270803,-0.620329063,-0.615875746,-1.041929257,-0.973696465,-0.710621571,0.124174356,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.1041513,-0.230269159,-0.431689786,0.732590094,-0.103071637,-0.670868129,-0.614648347,-0.66380298,-29.98373374
Estimate,132,318,602,231,68,95,38,1133,37,204,478,213,68,95,38,204,81,76,47,0,0,0,0,36,14,12,10,0,0,0,0,93,0,26,67,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,130.02,Spokane,0.944378642,0.680165122,-0.324580116,-0.480718162,-0.904962668,-0.426910437,-0.867772498,-0.200316999,-0.015238493,0.567515891,-0.223378198,-0.194141751,-0.684004266,-0.108697112,-0.547573295,0.358839925,5.066212498,1.776081772,-0.420025472,-0.973696465,-0.710621571,-0.393347338,-0.476097339,-0.03471342,1.543527612,0.193081014,-0.203253582,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.267296719,-0.242172201,0.191370484,1.228490933,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-1.15963987,-0.230269159,-0.431689786,-0.93073481,-0.338848006,-0.670868129,-0.614648347,-0.66380298,-6.706077913
Estimate,10,122,1285,779,263,128,23,2241,0,95,1168,606,241,108,23,21,0,0,0,21,0,0,0,37,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,117,152,22,20,0,130.03,Spokane,-0.748179563,-0.282968024,1.424835326,2.599096582,1.061281415,-0.045137576,-1.12685837,1.746997029,-1.047036839,-0.238424553,2.015545841,2.464365599,1.333218934,0.070258202,-0.862422204,-1.219047449,-0.620329063,-0.615875746,-1.041929257,-0.279205835,-0.710621571,-0.393347338,-0.476097339,-0.017727977,1.00188705,0.868249657,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,1.813996198,-0.230269159,-0.431689786,1.117781125,3.171600162,0.689109257,0.268591916,-0.66380298,2.430030672
Estimate,105,292,1888,565,235,331,86,2700,64,266,1371,479,206,284,30,320,41,0,221,29,29,0,0,26,0,0,0,26,0,0,0,12,0,0,12,0,0,0,0,96,0,0,64,0,0,0,32,348,0,26,220,31,0,47,24,131.01,Spokane,0.569796088,0.552402562,2.9693412,1.396395204,0.778948931,2.303343962,-0.038697708,2.553691198,0.737695435,1.025940731,2.674243783,1.605255081,0.925110194,2.493037837,-0.715492713,1.359030829,2.258043826,-0.615875746,1.882341732,-0.014637976,1.05909625,-0.393347338,-0.476097339,-0.204567855,-0.352214354,-0.3470539,-0.513473811,1.816457507,-0.355028892,-0.28395955,-0.267278524,-0.412315506,-0.242172201,-0.26276456,-0.259446641,-0.484760026,-0.411273204,-0.295941388,-0.319064458,2.303804045,-0.20174337,-0.225569061,2.903885099,-0.430617602,-0.338614956,-0.210109806,7.867681113,2.189506555,-0.230269159,1.183074366,2.921175494,0.001717861,-0.670868129,1.460966272,0.540419527,40.75914691
Estimate,61,0,1009,595,453,107,91,1821,49,0,850,408,453,36,25,156,12,0,57,87,0,0,0,45,0,0,0,14,0,31,0,28,0,0,28,0,0,0,0,31,0,0,0,31,0,0,0,235,0,0,74,55,0,40,66,131.02,Spokane,-0.04063474,-0.882469269,0.717897315,1.564998201,2.977108983,-0.288083942,0.04766425,1.008845502,0.319398809,-0.940849711,0.983693893,1.124964949,3.805191874,-0.920878921,-0.82044235,-0.055032173,0.222121538,-0.615875746,-0.287705518,1.903479003,-0.710621571,-0.393347338,-0.476097339,0.118155572,-0.352214354,-0.3470539,-0.513473811,0.782249396,-0.355028892,3.180346961,-0.267278524,-0.278071115,-0.242172201,-0.26276456,0.173407926,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.169056899,-0.20174337,-0.225569061,-0.658895362,3.049287893,-0.338614956,-0.210109806,-0.294079843,1.042677627,-0.230269159,-0.431689786,0.364907747,0.630454846,-0.670868129,1.15183218,2.647808914,14.16257575
Estimate,74,247,1369,614,662,195,282,2894,74,223,1196,500,465,182,254,251,0,0,89,23,139,0,0,30,0,0,0,13,0,0,17,56,0,24,0,0,19,13,0,40,0,0,29,0,0,0,11,172,0,0,55,78,39,0,0,132.01,Spokane,0.139719823,0.331275054,1.639990373,1.671780099,5.084519308,0.72997702,3.346691021,2.894646903,1.016559853,0.708000923,2.10640073,1.747312726,3.94511487,1.088926912,3.986251003,0.764089688,-0.620329063,-0.615875746,0.135718336,-0.21306387,7.771819021,-0.393347338,-0.476097339,-0.136626081,-0.352214354,-0.3470539,-0.513473811,0.696065386,-0.355028892,-0.28395955,2.441201891,-0.043143433,-0.242172201,0.156437019,-0.584087566,-0.484760026,1.795512183,1.417062414,-0.319064458,0.464637273,-0.20174337,-0.225569061,0.955489535,-0.430617602,-0.338614956,-0.210109806,2.511525486,0.403295128,-0.230269159,-0.431689786,0.032242766,1.232994457,1.740000873,-0.614648347,-0.66380298,43.62789538
Estimate,42,60,502,379,96,99,11,907,32,36,467,213,65,83,11,80,10,12,35,11,12,0,0,23,0,0,0,23,0,0,0,45,0,12,0,29,4,0,0,0,0,0,0,0,0,0,0,134,0,0,0,103,15,16,0,132.03,Spokane,-0.30422987,-0.587632591,-0.580717077,0.351056623,-0.622630185,-0.380634939,-1.334127068,-0.597512821,-0.154670702,-0.674667546,-0.25907119,-0.194141751,-0.718985015,-0.273886632,-1.114301332,-0.710329662,0.081713105,-0.238198243,-0.578809417,-0.609915659,0.021675459,-0.393347338,-0.476097339,-0.255524186,-0.352214354,-0.3470539,-0.513473811,1.557905479,-0.355028892,-0.28395955,-0.267278524,-0.135436451,-0.242172201,-0.05316377,-0.584087566,1.981799378,0.053313193,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.017635843,-0.230269159,-0.431689786,-0.93073481,1.887928817,0.256389179,0.091943863,-0.66380298,-13.9721245
Estimate,35,23,938,589,145,112,161,1475,35,23,676,404,111,112,114,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,0,262,175,34,0,47,132.04,Spokane,-0.401343865,-0.769448543,0.536040072,1.531277601,-0.128548338,-0.230239569,1.256731653,0.400749244,-0.071011376,-0.770788883,0.419095657,1.09790635,-0.182613528,0.125321376,1.04766118,-1.400116492,-0.620329063,-0.615875746,-1.041929257,-0.973696465,-0.710621571,-0.393347338,-0.476097339,-0.476334951,-0.352214354,-0.3470539,-0.513473811,0.437513359,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,3.914824409,-0.230269159,-0.431689786,3.656540188,3.774139773,1.430915104,-0.614648347,1.694466096,2.343477932
Estimate,99,83,787,464,131,46,71,947,0,55,405,303,81,46,57,419,49,0,315,38,17,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,239,0,28,41,123,33,0,14,132.05,Spokane,0.486555521,-0.474611865,0.149273262,0.828765114,-0.26971458,-0.993785291,-0.29778358,-0.527212675,-1.047036839,-0.534182514,-0.460249872,0.414676726,-0.53242102,-0.783220987,-0.148764676,2.212642031,2.81967756,-0.615875746,3.126149302,0.283000866,0.326799221,-0.393347338,-0.476097339,-0.204567855,-0.352214354,-0.3470539,0.293098785,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.793059911,9.776374661,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,1.083273342,-0.230269159,1.307286993,-0.212878798,2.411876304,1.36909795,-0.614648347,0.038660149,11.60278843
Estimate,140,136,535,407,310,226,97,1431,133,125,436,239,214,197,87,130,0,11,64,46,9,0,0,0,0,0,0,0,0,0,0,47,0,0,6,11,10,10,10,18,0,0,18,0,0,0,0,225,7,0,11,111,77,19,0,133,Spokane,1.055366065,-0.2141728,-0.49619188,0.50841942,1.535196655,1.088612132,0.151298599,0.323419084,2.661859918,-0.016606082,-0.359660531,-0.018260858,1.018392192,1.295413813,0.480933143,-0.279212893,-0.620329063,-0.269671368,-0.19508155,0.547568725,-0.161398799,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.118655902,-0.242172201,-0.26276456,-0.421767104,0.450831472,0.750192789,1.021753844,1.064556295,-0.25789253,-0.20174337,-0.225569061,0.343136643,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.941188342,0.270536941,-0.431689786,-0.738139294,2.097507812,4.089052722,0.224429903,-0.66380298,10.39249186
Estimate,68,126,1118,576,215,323,232,2034,52,98,869,481,201,177,156,183,0,28,95,43,0,7,10,16,16,0,0,0,0,0,0,8,0,0,0,0,8,0,0,21,0,0,21,0,0,0,0,396,0,0,133,52,6,139,66,134.01,Spokane,0.056479256,-0.263312246,0.997086602,1.458216302,0.577282871,2.210792966,2.483071447,1.383193777,0.403058134,-0.216242706,1.045345424,1.618784381,0.866808946,1.020097945,1.929238127,0.177770882,-0.620329063,0.265371761,0.215110308,0.448355778,-0.710621571,-0.064015351,0.346620442,-0.37442229,1.814347893,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.445876603,-0.242172201,-0.26276456,-0.584087566,-0.484760026,0.517899591,-0.295941388,-0.319064458,-0.159365739,-0.20174337,-0.225569061,0.510141977,-0.430617602,-0.338614956,-0.210109806,-0.294079843,2.676655125,-0.230269159,-0.431689786,1.397920056,0.551862723,-0.299965206,5.523871484,2.647808914,23.24643714
Estimate,0,18,305,239,76,75,130,686,0,0,235,222,40,59,130,74,0,18,24,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,46,17,20,0,0,135.01,Spokane,-0.886913842,-0.794018266,-1.085306889,-0.435757363,-0.824296244,-0.658287929,0.721287517,-0.985921124,-1.047036839,-0.940849711,-1.011868838,-0.133259903,-1.010491258,-0.604265673,1.383500017,-0.762063674,-0.620329063,-0.049359491,-0.724361367,-0.973696465,0.265774468,0.359411489,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.499959513,-0.230269159,-0.431689786,-0.125335382,-0.365045381,0.565474949,-0.614648347,-0.66380298,-23.17075402
Estimate,0,52,218,306,146,263,131,780,0,52,196,194,146,107,85,132,0,0,22,62,0,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,50,0,140,14,135.02,Spokane,-0.886913842,-0.626944148,-1.308146045,-0.05921067,-0.118465035,1.516660491,0.738559909,-0.820715783,-1.047036839,-0.556364361,-1.138416718,-0.322670096,0.225495212,0.056492409,0.438953288,-0.261968222,-0.620329063,-0.615875746,-0.750825358,1.076704443,-0.710621571,0.359411489,2.156599561,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.728060842,-0.230269159,-0.431689786,-0.93073481,0.499467974,-0.670868129,5.568033497,0.038660149,-8.216236749
Estimate,22,64,1369,827,171,321,130,2264,22,64,1020,659,116,292,91,387,0,0,196,138,36,17,0,0,0,0,0,0,0,0,0,64,0,0,13,12,19,0,20,0,0,0,0,0,0,0,0,189,0,0,140,18,0,12,19,135.03,Spokane,-0.581698428,-0.567976813,1.639990373,2.868861377,0.13361754,2.187655217,0.721287517,1.787419613,-0.433535119,-0.467636973,1.535312859,2.822892036,-0.12431228,2.603164184,0.564892852,1.936727299,-0.620329063,-0.615875746,1.551541846,3.590099105,1.486269517,0.406458916,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.023978762,-0.242172201,-0.26276456,-0.232393231,0.535885244,1.795512183,-0.295941388,2.448177048,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.575826914,-0.230269159,-0.431689786,1.520480838,-0.338848006,-0.670868129,-0.084704189,0.289539838,19.95027024
Estimate,73,208,1336,652,86,90,97,1876,55,97,1018,489,68,83,66,430,18,50,191,156,15,0,0,0,0,0,0,0,0,0,0,25,0,0,13,0,0,0,12,34,0,0,34,0,0,0,0,177,0,61,80,7,3,7,19,136,Spokane,0.125846395,0.139631213,1.555465176,1.885343895,-0.723463215,-0.48475481,0.151298599,1.105508202,0.486717459,-0.223636655,1.528823224,1.672901579,-0.684004266,-0.273886632,0.04014467,2.30748772,0.643346839,0.957780516,1.485381869,4.185376788,0.204749716,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.303241939,-0.242172201,-0.26276456,-0.232393231,-0.484760026,-0.411273204,-0.295941388,1.341280446,0.26758369,-0.20174337,-0.225569061,1.233831758,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.454039771,-0.230269159,3.356795338,0.469959846,-0.627019125,-0.485416668,-0.305514255,0.289539838,13.85861875
Estimate,10,248,695,328,140,152,94,1208,6,212,479,263,86,125,37,244,2,6,134,38,17,2,45,49,2,0,32,0,0,7,8,29,0,29,0,0,0,0,0,32,0,0,32,0,0,0,0,105,0,1,18,27,37,18,4,137,Spokane,-0.748179563,0.336188999,-0.086372742,0.064431528,-0.178964853,0.232515414,0.099481424,-0.068504226,-0.879718188,0.626667483,-0.22013338,0.144090736,-0.474119771,0.30427669,-0.568563222,0.70373334,-0.47992063,-0.427036994,0.73115813,0.283000866,0.326799221,-0.299252485,3.226132677,0.186097346,-0.081394073,-0.3470539,0.479230922,-0.424326734,-0.355028892,0.498303211,1.007300495,-0.269680841,-0.242172201,0.243770681,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.201899163,-0.20174337,-0.225569061,1.122494869,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.276683085,-0.230269159,-0.369583472,-0.615578512,-0.103071637,1.616366565,0.18026789,-0.463099229,0.609638576
Estimate,87,775,1037,46,5,5,0,1517,18,574,874,46,0,5,0,191,18,112,61,0,0,0,0,0,0,0,0,0,0,0,0,145,44,84,17,0,0,0,0,13,7,0,6,0,0,0,0,89,0,5,79,0,5,0,0,138,Spokane,0.320074386,2.925837817,0.789615664,-1.520436643,-1.540210757,-1.468109149,-1.524123374,0.474564397,-0.545080887,3.303277032,1.061569512,-1.323838259,-1.476901246,-1.347618516,-1.345190532,0.246749565,0.643346839,2.909114281,-0.234777536,-0.973696465,-0.710621571,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.703590987,0.752203405,1.204440967,-0.124179589,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.422103849,1.195193154,-0.225569061,-0.324884694,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.439065942,-0.230269159,-0.121158218,0.452451163,-0.810400745,-0.36178236,-0.614648347,-0.66380298,-8.209871823
Estimate,66,197,1089,505,368,103,45,2145,58,189,981,485,305,91,36,89,0,0,74,0,15,0,0,0,0,0,0,0,0,0,0,41,8,0,0,5,28,0,0,29,0,0,0,0,20,0,9,69,0,8,34,15,0,12,0,139,Spokane,0.0287324,0.085577823,0.922806883,1.05918921,2.120028229,-0.334359441,-0.746865758,1.57827668,0.570376785,0.456606656,1.408764979,1.64584298,2.079474916,-0.163760285,-0.589553149,-0.632728644,-0.620329063,-0.615875746,-0.062761596,-0.973696465,0.204749716,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.168997548,-0.061376636,-0.26276456,-0.584087566,-0.059491163,2.840831578,-0.295941388,-0.319064458,0.103372371,-0.20174337,-0.225569061,-0.658895362,-0.430617602,1.910624134,-0.210109806,2.001415426,-0.642044513,-0.230269159,0.065160722,-0.335439581,-0.41744013,-0.670868129,-0.084704189,-0.66380298,3.759704307
Estimate,305,885,733,134,59,27,191,1388,111,457,527,84,11,16,182,119,30,58,16,15,0,0,0,58,7,26,11,14,0,0,0,582,138,283,132,13,11,0,5,79,0,35,34,0,10,0,0,108,19,26,13,8,27,11,4,140.01,Spokane,3.34448167,3.466371726,0.010959303,-1.025867852,-0.995712395,-1.213593908,1.774903397,0.247846428,2.048358199,2.438184996,-0.064382143,-1.066781568,-1.3486385,-1.196194788,2.474976237,-0.374058582,1.485797441,1.209565518,-0.83021733,-0.477631729,-0.710621571,-0.393347338,-0.476097339,0.338966337,0.595656629,0.823238415,-0.172231559,0.782249396,-0.355028892,-0.28395955,-0.267278524,4.370140893,2.876551291,4.680320727,2.986962611,0.620939017,0.866339389,-0.295941388,0.372745919,1.745485561,-0.20174337,2.349778236,1.233831758,-0.430617602,0.786004589,-0.210109806,-0.294079843,-0.246236299,1.129061683,1.183074366,-0.703121928,-0.60082175,0.998195026,-0.128866202,-0.463099229,32.41470577
