"","GEOID","NAME","variable","estimate","moe"
"4868","53033032103","Census Tract 321.03, King County, Washington","B28003_002",2342,235
"4869","53033032103","Census Tract 321.03, King County, Washington","B28003_003",0,18
"4870","53033032103","Census Tract 321.03, King County, Washington","B28003_004",2257,228
"4871","53033032103","Census Tract 321.03, King County, Washington","B28003_005",85,91
"4872","53033032103","Census Tract 321.03, King County, Washington","B28003_006",33,38
"4873","53033032104","Census Tract 321.04, King County, Washington","B28003_001",2491,259
"4874","53033032104","Census Tract 321.04, King County, Washington","B28003_002",2445,253
"4875","53033032104","Census Tract 321.04, King County, Washington","B28003_003",0,18
"4876","53033032104","Census Tract 321.04, King County, Washington","B28003_004",2395,252
"4877","53033032104","Census Tract 321.04, King County, Washington","B28003_005",50,64
"4878","53033032104","Census Tract 321.04, King County, Washington","B28003_006",46,33
"4879","53033032207","Census Tract 322.07, King County, Washington","B28003_001",1300,106
"4880","53033032207","Census Tract 322.07, King County, Washington","B28003_002",1300,106
"4881","53033032207","Census Tract 322.07, King County, Washington","B28003_003",0,13
"4882","53033032207","Census Tract 322.07, King County, Washington","B28003_004",1265,108
"4883","53033032207","Census Tract 322.07, King County, Washington","B28003_005",35,32
"4884","53033032207","Census Tract 322.07, King County, Washington","B28003_006",0,13
"4885","53033032211","Census Tract 322.11, King County, Washington","B28003_001",1648,91
"4886","53033032211","Census Tract 322.11, King County, Washington","B28003_002",1648,91
"4887","53033032211","Census Tract 322.11, King County, Washington","B28003_003",0,13
"4888","53033032211","Census Tract 322.11, King County, Washington","B28003_004",1648,91
"4889","53033032211","Census Tract 322.11, King County, Washington","B28003_005",0,13
"4890","53033032211","Census Tract 322.11, King County, Washington","B28003_006",0,13
"4891","53033032213","Census Tract 322.13, King County, Washington","B28003_001",1586,219
"4892","53033032213","Census Tract 322.13, King County, Washington","B28003_002",1578,219
"4893","53033032213","Census Tract 322.13, King County, Washington","B28003_003",0,13
"4894","53033032213","Census Tract 322.13, King County, Washington","B28003_004",1578,219
"4895","53033032213","Census Tract 322.13, King County, Washington","B28003_005",0,13
"4896","53033032213","Census Tract 322.13, King County, Washington","B28003_006",8,12
"4897","53033032215","Census Tract 322.15, King County, Washington","B28003_001",1633,201
"4898","53033032215","Census Tract 322.15, King County, Washington","B28003_002",1610,202
"4899","53033032215","Census Tract 322.15, King County, Washington","B28003_003",0,18
"4900","53033032215","Census Tract 322.15, King County, Washington","B28003_004",1602,203
"4901","53033032215","Census Tract 322.15, King County, Washington","B28003_005",8,12
"4902","53033032215","Census Tract 322.15, King County, Washington","B28003_006",23,22
"4903","53033032216","Census Tract 322.16, King County, Washington","B28003_001",1568,333
"4904","53033032216","Census Tract 322.16, King County, Washington","B28003_002",1568,333
"4905","53033032216","Census Tract 322.16, King County, Washington","B28003_003",0,18
"4906","53033032216","Census Tract 322.16, King County, Washington","B28003_004",1541,334
"4907","53033032216","Census Tract 322.16, King County, Washington","B28003_005",27,43
"4908","53033032216","Census Tract 322.16, King County, Washington","B28003_006",0,18
"4909","53033032217","Census Tract 322.17, King County, Washington","B28003_001",1409,199
"4910","53033032217","Census Tract 322.17, King County, Washington","B28003_002",1409,199
"4911","53033032217","Census Tract 322.17, King County, Washington","B28003_003",0,13
"4912","53033032217","Census Tract 322.17, King County, Washington","B28003_004",1378,206
"4913","53033032217","Census Tract 322.17, King County, Washington","B28003_005",31,35
"4914","53033032217","Census Tract 322.17, King County, Washington","B28003_006",0,13
"4915","53033032218","Census Tract 322.18, King County, Washington","B28003_001",2272,220
"4916","53033032218","Census Tract 322.18, King County, Washington","B28003_002",2245,217
"4917","53033032218","Census Tract 322.18, King County, Washington","B28003_003",15,24
"4918","53033032218","Census Tract 322.18, King County, Washington","B28003_004",2172,208
"4919","53033032218","Census Tract 322.18, King County, Washington","B28003_005",58,50
"4920","53033032218","Census Tract 322.18, King County, Washington","B28003_006",27,32
"4921","53033032219","Census Tract 322.19, King County, Washington","B28003_001",1887,295
"4922","53033032219","Census Tract 322.19, King County, Washington","B28003_002",1795,302
"4923","53033032219","Census Tract 322.19, King County, Washington","B28003_003",0,13
"4924","53033032219","Census Tract 322.19, King County, Washington","B28003_004",1768,303
"4925","53033032219","Census Tract 322.19, King County, Washington","B28003_005",27,31
"4926","53033032219","Census Tract 322.19, King County, Washington","B28003_006",92,91
"4927","53033032220","Census Tract 322.20, King County, Washington","B28003_001",3755,442
"4928","53033032220","Census Tract 322.20, King County, Washington","B28003_002",3718,444
"4929","53033032220","Census Tract 322.20, King County, Washington","B28003_003",0,18
"4930","53033032220","Census Tract 322.20, King County, Washington","B28003_004",3679,446
"4931","53033032220","Census Tract 322.20, King County, Washington","B28003_005",39,59
"4932","53033032220","Census Tract 322.20, King County, Washington","B28003_006",37,61
"4933","53033032221","Census Tract 322.21, King County, Washington","B28003_001",2294,252
"4934","53033032221","Census Tract 322.21, King County, Washington","B28003_002",2294,252
"4935","53033032221","Census Tract 322.21, King County, Washington","B28003_003",0,18
"4936","53033032221","Census Tract 322.21, King County, Washington","B28003_004",2239,250
"4937","53033032221","Census Tract 322.21, King County, Washington","B28003_005",55,65
"4938","53033032221","Census Tract 322.21, King County, Washington","B28003_006",0,18
"4939","53033032222","Census Tract 322.22, King County, Washington","B28003_001",1682,297
"4940","53033032222","Census Tract 322.22, King County, Washington","B28003_002",1655,295
"4941","53033032222","Census Tract 322.22, King County, Washington","B28003_003",0,13
"4942","53033032222","Census Tract 322.22, King County, Washington","B28003_004",1655,295
"4943","53033032222","Census Tract 322.22, King County, Washington","B28003_005",0,13
"4944","53033032222","Census Tract 322.22, King County, Washington","B28003_006",27,33
"4945","53033032223","Census Tract 322.23, King County, Washington","B28003_001",1287,131
"4946","53033032223","Census Tract 322.23, King County, Washington","B28003_002",1287,131
"4947","53033032223","Census Tract 322.23, King County, Washington","B28003_003",0,13
"4948","53033032223","Census Tract 322.23, King County, Washington","B28003_004",1269,137
"4949","53033032223","Census Tract 322.23, King County, Washington","B28003_005",18,29
"4950","53033032223","Census Tract 322.23, King County, Washington","B28003_006",0,13
"4951","53033032224","Census Tract 322.24, King County, Washington","B28003_001",801,85
"4952","53033032224","Census Tract 322.24, King County, Washington","B28003_002",801,85
"4953","53033032224","Census Tract 322.24, King County, Washington","B28003_003",0,13
"4954","53033032224","Census Tract 322.24, King County, Washington","B28003_004",801,85
"4955","53033032224","Census Tract 322.24, King County, Washington","B28003_005",0,13
"4956","53033032224","Census Tract 322.24, King County, Washington","B28003_006",0,13
"4957","53033032225","Census Tract 322.25, King County, Washington","B28003_001",1153,94
"4958","53033032225","Census Tract 322.25, King County, Washington","B28003_002",1146,97
"4959","53033032225","Census Tract 322.25, King County, Washington","B28003_003",0,13
"4960","53033032225","Census Tract 322.25, King County, Washington","B28003_004",1146,97
"4961","53033032225","Census Tract 322.25, King County, Washington","B28003_005",0,13
"4962","53033032225","Census Tract 322.25, King County, Washington","B28003_006",7,12
"4963","53033032307","Census Tract 323.07, King County, Washington","B28003_001",2264,267
"4964","53033032307","Census Tract 323.07, King County, Washington","B28003_002",2237,268
"4965","53033032307","Census Tract 323.07, King County, Washington","B28003_003",0,18
"4966","53033032307","Census Tract 323.07, King County, Washington","B28003_004",2189,271
"4967","53033032307","Census Tract 323.07, King County, Washington","B28003_005",48,59
"4968","53033032307","Census Tract 323.07, King County, Washington","B28003_006",27,30
"4969","53033032311","Census Tract 323.11, King County, Washington","B28003_001",2069,278
"4970","53033032311","Census Tract 323.11, King County, Washington","B28003_002",2020,280
"4971","53033032311","Census Tract 323.11, King County, Washington","B28003_003",18,28
"4972","53033032311","Census Tract 323.11, King County, Washington","B28003_004",1991,283
"4973","53033032311","Census Tract 323.11, King County, Washington","B28003_005",11,17
"4974","53033032311","Census Tract 323.11, King County, Washington","B28003_006",49,45
"4975","53033032313","Census Tract 323.13, King County, Washington","B28003_001",2419,264
"4976","53033032313","Census Tract 323.13, King County, Washington","B28003_002",2358,267
"4977","53033032313","Census Tract 323.13, King County, Washington","B28003_003",0,18
"4978","53033032313","Census Tract 323.13, King County, Washington","B28003_004",2306,273
"4979","53033032313","Census Tract 323.13, King County, Washington","B28003_005",52,55
"4980","53033032313","Census Tract 323.13, King County, Washington","B28003_006",61,48
"4981","53033032315","Census Tract 323.15, King County, Washington","B28003_001",2025,171
"4982","53033032315","Census Tract 323.15, King County, Washington","B28003_002",2003,171
"4983","53033032315","Census Tract 323.15, King County, Washington","B28003_003",13,20
"4984","53033032315","Census Tract 323.15, King County, Washington","B28003_004",1982,171
"4985","53033032315","Census Tract 323.15, King County, Washington","B28003_005",8,12
"4986","53033032315","Census Tract 323.15, King County, Washington","B28003_006",22,23
"4987","53033032316","Census Tract 323.16, King County, Washington","B28003_001",1926,123
"4988","53033032316","Census Tract 323.16, King County, Washington","B28003_002",1917,124
"4989","53033032316","Census Tract 323.16, King County, Washington","B28003_003",0,18
"4990","53033032316","Census Tract 323.16, King County, Washington","B28003_004",1881,133
"4991","53033032316","Census Tract 323.16, King County, Washington","B28003_005",36,33
"4992","53033032316","Census Tract 323.16, King County, Washington","B28003_006",9,14
"4993","53033032317","Census Tract 323.17, King County, Washington","B28003_001",2288,247
"4994","53033032317","Census Tract 323.17, King County, Washington","B28003_002",2248,257
