GEOID,tract,native_citizen,work_from_home,no_computer,internet_subscription,mean_d_mbps,index
53065950101,9501.01,0.6975250572507767,-0.9084020284519053,2.3234185397621125,0.17559612023185167,-1.1033268496089605,-2.6690230676308944
53065950102,9501.02,-0.5174087240241982,-0.8982252564159887,0.22533782895055118,-0.41767217235065984,-1.179263388431273,-1.3374765271340296
53065950200,9502.0,0.5537503656624743,-0.4809776029434055,0.9882762692456645,-0.35069026834940853,-1.070542520170485,-1.311182193728855
53065950300,9503.0,-0.6242988088699519,-0.20620475797365562,-0.4867380486582212,-0.6894273257271651,0.026139909620140418,-0.022020783555600977
53065950500,9505.0,-0.825282278263024,-1.2645890497089884,0.2634847509653069,-0.6588070267551644,0.015858873634743087,-1.4488841903330174
53065950600,9506.0,-0.8862547914496863,-0.9084020284519053,0.13632834424945464,-0.8731491195591686,-1.0729378727190768,-1.442352097066553
53065950700,9507.0,-0.8930295151370933,-0.4606240588715722,0.49236628305384084,-0.9037694185311692,-0.5294224051778069,-1.34624762524983
53065950800,9508.0,-0.1922219870286659,-0.033199633363072356,0.5432288457401817,-0.3851381046929092,-1.458326012510697,-1.0171258306892308
53065950900,9509.0,-1.5336172771352368,-0.6743362716258221,-0.06712190649590889,-1.5027790171709308,-1.424551335204624,-1.5387504478773182
53065951100,9511.0,0.03510763003765532,0.6893511811870107,-0.23242523522651679,-0.29519097646265746,-1.1236545975391172,0.33017118522356875
53065951301,9513.01,-0.5249361947879837,-0.8371646242004886,0.5177975643970113,-0.9956303154471711,-1.347370754018007,-1.6905901663542757
53065951302,9513.02,-1.5840513312525994,-0.9898162047392386,-0.2832877979128577,-1.562105846429182,-0.9514387829413795,-1.4494299615219783
53065951401,9514.01,0.17587133332044363,-1.3256496819244885,1.8529398349134596,-0.5420671369244122,-1.854986982459586,-3.00506737471268
53065951402,9514.02,0.4310525922127711,-0.22655830204548894,-1.0970888008943118,0.2521468676618531,-0.5691883788346429,0.9027438359968264
53075000100,1.0,1.7596511820209066,0.5265228286123441,-1.0843731602227267,-0.47508523292316096,0.11101082554761842,1.956156017024537
53075000201,2.01,0.04037685957230515,-0.33850279444057224,-0.9572167535068744,1.0903775520203693,0.39273610326939334,0.9204822049086322
