state_code,geoid,tract,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,geometry
53,53003960300,9603,0212312031200122,40445,5075,652,1,1,
53,53003960300,9603,0212312031200123,68540,5300,47,3,2,
53,53003960300,9603,0212312031200201,26755,29898,18,6,4,
53,53003960300,9603,0212312031200203,143735,42688,14,2,2,
53,53003960300,9603,0212312031200210,42177,11243,22,5,3,
53,53003960300,9603,0212312031200211,54388,24204,21,2,2,
53,53003960300,9603,0212312031200212,226279,25039,26,20,2,
53,53003960300,9603,0212312031200213,340293,31214,21,9,2,
53,53003960300,9603,0212312031200230,99555,2335,24,1,1,
53,53003960300,9603,0212312031200231,172227,19863,20,15,6,
53,53003960300,9603,0212312031200300,176917,14554,20,3,2,
53,53003960300,9603,0212312031200301,11731,10592,31,2,2,
53,53003960300,9603,0212312031200302,129995,11141,29,9,4,
53,53003960300,9603,0212312031200303,166145,4379,19,2,1,
53,53003960300,9603,0212312031200320,240829,26299,22,5,3,
53,53003960300,9603,0212312031200321,37899,17840,27,2,2,
53,53003960300,9603,0212312031202101,179874,16740,20,5,3,
53,53003960300,9603,0212312031202102,331044,17026,43,2,2,
53,53003960300,9603,0212312031202110,147399,26695,21,3,1,
53,53003960300,9603,0212312031202120,209466,18932,28,1,1,
53,53003960500,9605,0212312031200230,99555,2335,24,1,1,
53,53003960500,9605,0212312031200231,172227,19863,20,15,6,
53,53003960500,9605,0212312031200232,345855,39788,22,3,1,
53,53003960500,9605,0212312031200233,203856,14989,19,45,4,
53,53003960500,9605,0212312031200320,240829,26299,22,5,3,
53,53003960500,9605,0212312031200321,37899,17840,27,2,2,
53,53003960500,9605,0212312031200322,237263,37997,25,10,5,
53,53003960500,9605,0212312031202010,139830,27971,27,4,2,
53,53003960500,9605,0212312031202011,223557,48050,21,6,6,
53,53003960500,9605,0212312031202031,49344,13743,21,8,3,
53,53003960500,9605,0212312031202100,189561,25718,27,8,4,
53,53003960500,9605,0212312031202101,179874,16740,20,5,3,
53,53003960500,9605,0212312031202102,331044,17026,43,2,2,
53,53003960500,9605,0212312031202120,209466,18932,28,1,1,
53,53075000100,1,0212312012121031,165507,50088,18,15,5,
53,53075000100,1,0212312012121100,294076,61373,28,11,3,
53,53075000100,1,0212312012121101,243109,65837,26,17,6,
53,53075000100,1,0212312012121102,186651,31755,25,6,4,
53,53075000100,1,0212312012121103,182612,121203,16,23,9,
53,53075000100,1,0212312012121110,229780,95668,11,11,6,
53,53075000100,1,0212312012121111,365696,77509,30,12,5,
53,53075000100,1,0212312012121112,143286,26047,26,5,2,
53,53075000100,1,0212312012121113,338395,11391,26,2,1,
53,53075000100,1,0212312012121120,233858,118305,17,62,19,
53,53075000100,1,0212312012121121,85293,49584,24,8,5,
53,53075000100,1,0212312012121123,129645,126140,8,27,3,
53,53075000100,1,0212312012121132,47495,11944,60,3,1,
53,53075000900,9,0212310222120323,24754,3769,40,5,2,
53,53075000900,9,0212310223112211,7621,765,107,1,1,
53,53075000900,9,0212310223302130,89651,95798,12,1,1,
53,53075000900,9,0212310223320030,56223,46558,10,2,2,
53,53075000900,9,0212310223320031,125834,131959,3,2,1,
53,53075000900,9,0212310223320032,8794,14014,4,1,1,
53,53075000900,9,0212310232002131,15895,732,86,1,1,
53,53075000900,9,0212310232003012,35024,30715,10,3,1,
53,53075000900,9,0212310232003021,281449,264762,7,6,1,
53,53075000900,9,0212310232003023,48259,37900,5,2,2,
53,53075000900,9,0212310232003032,39512,51129,14,3,1,
53,53075000900,9,0212310232003203,307658,296384,8,8,1,
53,53075000900,9,0212310232003210,411681,204541,7,4,2,
53,53075000900,9,0212310232113313,418739,365050,8,3,1,
53,53075000900,9,0212310232113330,10371,856,17,1,1,
53,53075000900,9,0212310232113333,205259,213539,6,13,3,
53,53075000900,9,0212310233002222,242711,258680,9,3,2,
53,53075000900,9,0212312000311222,10576,2778,4,1,1,
53,53075000900,9,0212312001011013,24884,28256,2,1,1,
53,53075000900,9,0212312001023313,6797,2835,5,2,2,
53,53075000900,9,0212312001023331,16188,3116,4,1,1,
53,53075000900,9,0212312001102013,93291,96453,4,1,1,
53,53075000900,9,0212312001301100,15053,10072,50,2,1,
53,53075001000,10,0212312000322331,24539,3084,3,3,2,
53,53075001000,10,0212312000323120,13470,3245,5,1,1,
53,53075001000,10,0212312000323121,25081,3085,4,1,1,
53,53075001000,10,0212312000323122,18011,14492,4,2,2,
53,53075001000,10,0212312000323300,321130,393349,5,1,1,
53,53075001000,10,0212312000323301,301170,220387,4,4,2,
53,53075001000,10,0212312000323302,26252,3035,6,1,1,
53,53075001000,10,0212312000330121,26125,3122,3,1,1,
53,53075001000,10,0212312001221100,9641,1932,4,1,1,
53,53075001000,10,0212312001223212,38042,18927,45,1,1,
53,53075001000,10,0212312001233311,6398,1406,39,26,3,
53,53075001000,10,0212312002013012,75190,20921,5,3,1,
53,53075001000,10,0212312002020120,63027,76395,7,1,1,
53,53075001000,10,0212312002100223,136418,152309,4,5,1,
53,53075001000,10,0212312002130103,71113,18774,4,1,1,
53,53075001000,10,0212312002130112,72325,20172,4,3,1,
53,53075001000,10,0212312002223103,107778,12540,50,1,1,
53,53075001000,10,0212312002223121,120891,2564,31,1,1,
53,53075001000,10,0212312002223130,5978,6673,34,1,1,
53,53075001000,10,0212312002232101,46589,8095,56,3,2,
53,53075001000,10,0212312002300000,256951,372254,5,1,1,
53,53075001000,10,0212312003011300,42386,7660,53,9,2,
53,53075001000,10,0212312003113022,2575,2531,12,2,1,
53,53075001000,10,0212312003113203,8386,1515,24,1,1,
53,53075001000,10,0212312003311132,74093,2897,59,1,1,
53,53075001000,10,0212312003311312,30682,6026,46,4,2,
53,53075001000,10,0212312012000010,73537,11060,86,2,1,
53,53075001000,10,0212312012002203,111292,11146,55,1,1,
53,53075001000,10,0212312012210102,8143,1834,28,1,1,
53,53075001000,10,0212312012210301,18438,3832,413,6,1,
53,53075001000,10,0212312012213211,1938,659,28,5,1,
53,53075001000,10,0212312012320212,52877,9735,31,1,1,
53,53075001000,10,0212312012330330,3825,2015,19,1,1,
53,53075001000,10,0212312012332303,45858,22251,9,27,6,
53,53075001000,10,0212312012332321,6787,3538,6,2,1,
53,53075001000,10,0212312012332330,36608,12163,19,18,3,
53,53075001000,10,0212312012332332,21158,1268,6,1,1,
53,53075001000,10,0212312030110102,9420,839,22,1,1,
53,53075001000,10,0212312030111301,9954,3781,12,2,1,
53,53075001000,10,0212312030111302,4221,804,14,2,1,
53,53075001000,10,0212312030111303,34782,18997,10,4,2,
53,53075001000,10,0212312030111320,40161,33351,4,1,1,
53,53075001000,10,0212312030111322,103534,94284,4,16,3,
53,53075001000,10,0212312030111323,45578,48220,7,3,1,
53,53075001000,10,0212312031000320,3985,847,49,1,1,
53,53075001000,10,0212312031200123,68540,5300,47,3,2,
53,53075000300,3,0212312012010022,72221,6107,51,8,1,
53,53075000300,3,0212312012010301,32495,14918,40,3,2,
53,53075000300,3,0212312012031310,12618,3021,53,4,2,
53,53075000300,3,0212312012031311,13268,3252,50,6,1,
53,53075000300,3,0212312012033102,70998,6531,58,1,1,
53,53075000300,3,0212312012033103,83986,8522,57,16,1,
53,53075000300,3,0212312012033133,14680,4859,33,2,1,
53,53075000300,3,0212312012033201,5339,1170,32,2,2,
53,53075000300,3,0212312012120112,59209,92751,5,3,1,
53,53075000300,3,0212312012120113,277314,184952,14,7,3,
53,53075000300,3,0212312012120123,63754,3385,53,9,2,
53,53075000300,3,0212312012120130,435773,209262,11,10,4,
53,53075000300,3,0212312012120131,235565,24487,27,15,5,
53,53075000300,3,0212312012120132,518861,86627,18,4,3,
53,53075000300,3,0212312012120133,312662,164123,13,5,3,
53,53075000300,3,0212312012120310,240513,160737,11,14,9,
53,53075000300,3,0212312012120311,283263,212071,8,7,6,
53,53075000300,3,0212312012120313,122214,98734,6,5,3,
53,53075000300,3,0212312012121002,165446,11455,33,2,2,
53,53075000300,3,0212312012121012,319054,129530,5,4,2,
53,53075000300,3,0212312012121020,107844,11814,29,6,4,
53,53075000300,3,0212312012121021,349697,9716,24,1,1,
53,53075000300,3,0212312012121022,302212,136741,15,12,7,
53,53075000300,3,0212312012121023,394431,151546,22,13,5,
53,53075000300,3,0212312012121030,74182,22483,24,5,3,
53,53075000300,3,0212312012121031,165507,50088,18,15,5,
53,53075000300,3,0212312012121032,362339,173761,13,3,3,
53,53075000300,3,0212312012121033,203637,89700,13,16,9,
53,53075000300,3,0212312012121200,360267,282488,6,15,2,
53,53075000300,3,0212312012121201,583779,110396,19,23,3,
53,53075000300,3,0212312012121202,228300,48740,19,8,3,
53,53075000300,3,0212312012121203,86137,10967,31,1,1,
53,53075000300,3,0212312012121210,334088,260294,7,1,1,
53,53075000300,3,0212312012121211,232026,119048,16,42,7,
53,53075000300,3,0212312012121212,291864,18543,31,8,3,
53,53075000300,3,0212312012121213,146615,94711,27,4,2,
53,53075000300,3,0212312012121221,272257,21937,26,4,3,
53,53075000300,3,0212312012121223,364986,11174,32,1,1,
53,53075000300,3,0212312012121230,267673,28074,25,72,5,
53,53075000300,3,0212312012121231,164287,6784,31,3,2,
53,53075000300,3,0212312012122100,45914,12414,45,7,3,
53,53075000300,3,0212312012210102,8143,1834,28,1,1,
53,53075000300,3,0212312012210301,18438,3832,413,6,1,
53,53075000300,3,0212312012211012,49162,10982,54,2,1,
53,53075000800,8,0212312001301100,15053,10072,50,2,1,
53,53075000800,8,0212312010021033,41993,8355,239,3,1,
53,53075000800,8,0212312010201010,135967,7062,56,2,2,
53,53075000800,8,0212312010201213,61324,58837,12,4,4,
53,53075000800,8,0212312010201302,237123,313044,5,3,1,
53,53075000800,8,0212312010201311,94667,15958,42,1,1,
53,53075000800,8,0212312010203001,68913,68698,4,6,3,
53,53075000800,8,0212312010203010,82350,99435,5,12,7,
53,53075000800,8,0212312010203012,103832,109859,5,7,3,
53,53075000800,8,0212312010203013,55044,59079,5,3,2,
53,53075000800,8,0212312010203023,58319,74686,7,1,1,
53,53075000800,8,0212312010203030,193829,147570,5,3,3,
53,53075000800,8,0212312010203032,74367,68538,14,6,3,
53,53075000800,8,0212312010203033,155233,160114,5,7,4,
53,53075000800,8,0212312010203122,51287,48733,7,7,2,
53,53075000800,8,0212312010203201,60893,60070,7,16,5,
53,53075000800,8,0212312010203202,27325,35354,5,3,3,
53,53075000800,8,0212312010203203,26536,39558,4,3,3,
53,53075000800,8,0212312010203210,19160,15507,20,6,2,
53,53075000800,8,0212312010203211,93624,71751,3,2,2,
53,53075000800,8,0212312010203300,91939,94104,4,2,2,
53,53075000800,8,0212312010203301,64541,76947,8,3,3,
53,53075000800,8,0212312010221130,43201,5846,44,5,1,
53,53075000800,8,0212312010221232,16948,2762,25,1,1,
53,53075000800,8,0212312010223222,7028,1974,136,69,1,
53,53075000800,8,0212312010230222,121505,10575,45,1,1,
53,53075000800,8,0212312012000010,73537,11060,86,2,1,
53,53075000800,8,0212312012001002,2514,614,72,18,1,
53,53075000800,8,0212312012010022,72221,6107,51,8,1,
53,53075000400,4,0212312012121031,165507,50088,18,15,5,
53,53075000400,4,0212312012121032,362339,173761,13,3,3,
53,53075000400,4,0212312012121033,203637,89700,13,16,9,
53,53075000400,4,0212312012121120,233858,118305,17,62,19,
53,53075000400,4,0212312012121121,85293,49584,24,8,5,
53,53075000400,4,0212312012121122,128251,17555,31,10,4,
53,53075000400,4,0212312012121123,129645,126140,8,27,3,
53,53075000400,4,0212312012121132,47495,11944,60,3,1,
53,53075000400,4,0212312012121210,334088,260294,7,1,1,
53,53075000400,4,0212312012121211,232026,119048,16,42,7,
53,53075000400,4,0212312012121213,146615,94711,27,4,2,
53,53075000400,4,0212312012121223,364986,11174,32,1,1,
53,53075000400,4,0212312012121231,164287,6784,31,3,2,
53,53075000400,4,0212312012121300,262445,96382,27,12,5,
53,53075000400,4,0212312012121301,189486,74300,47,16,5,
53,53075000400,4,0212312012121302,142680,15478,23,6,3,
53,53075000400,4,0212312012121303,308149,16426,26,11,4,
53,53075000400,4,0212312012121310,334838,14735,29,5,4,
53,53075000400,4,0212312012121312,153780,38516,21,6,6,
53,53075000400,4,0212312012121313,177921,11610,25,7,4,
53,53075000400,4,0212312012121320,363638,118399,25,9,6,
53,53075000400,4,0212312012121321,144515,48381,20,18,5,
53,53075000400,4,0212312012121322,76028,12165,36,1,1,
53,53075000400,4,0212312012121330,295916,10933,30,4,2,
53,53075000400,4,0212312012121333,357542,10373,26,2,1,
53,53075000400,4,0212312012123110,108284,106655,3,1,1,
53,53075000400,4,0212312012123313,11609,3597,36,1,1,
53,53075000400,4,0212312012132210,14425,7512,7,3,2,
53,53075000400,4,0212312012132310,18446,3025,7,3,1,
53,53075000400,4,0212312012301013,137030,9473,46,2,1,
53,53075000400,4,0212312012310132,14863,2774,26,2,2,
53,53075000400,4,0212312012311001,16394,2626,30,2,1,
53,53075000400,4,0212312013020001,219368,39538,27,1,1,
53,53075000400,4,0212312013020302,64241,21547,25,1,1,
53,53075000400,4,0212312013022000,19082,3353,20,1,1,
53,53075000400,4,0212312013022121,57044,9198,36,5,1,
53,53075000700,7,0212310232202102,10741,805,77,1,1,
53,53075000700,7,0212310232213111,142069,167658,7,9,4,
53,53075000700,7,0212310232213112,188167,156810,12,4,2,
53,53075000700,7,0212310232300222,583235,312975,7,2,1,
53,53075000700,7,0212310232301330,35321,23602,36,1,1,
53,53075000700,7,0212310232301331,42244,5921,46,1,1,
53,53075000700,7,0212310232302000,342772,340995,4,2,1,
53,53075000700,7,0212310232302112,7991,1627,727,2,1,
53,53075000700,7,0212310232333002,66636,6405,42,1,1,
53,53075000700,7,0212310233220031,202557,8660,43,2,1,
53,53075000700,7,0212310233220120,13191,743,28,2,1,
53,53075000700,7,0212310233220212,7502,1238,19,1,1,
53,53075000700,7,0212312010010202,8040,3918,81,4,1,
53,53075000700,7,0212312010011222,134983,19314,47,1,1,
53,53075000700,7,0212312010021033,41993,8355,239,3,1,
53,53075000700,7,0212312010031030,80773,7703,46,7,1,
53,53075000700,7,0212312010103112,6421,320,106,23,2,
53,53075000700,7,0212312010103311,10698,4500,55,3,1,
53,53075000700,7,0212312010110232,204286,203722,12,1,1,
53,53075000700,7,0212312010112001,224538,241007,5,9,2,
53,53075000700,7,0212312010112010,32132,26685,8,1,1,
53,53075000700,7,0212312010112011,389246,143669,8,4,3,
53,53075000700,7,0212312010112013,650296,481505,8,4,2,
53,53075000700,7,0212312010112102,75946,11996,43,3,1,
53,53075000700,7,0212312010122213,93829,8751,43,1,1,
53,53075000700,7,0212312010133233,81520,8854,43,35,2,
53,53075000700,7,0212312010133301,211763,7357,45,1,1,
53,53075000700,7,0212312010133323,40435,4875,38,1,1,
53,53075000700,7,0212312010211031,129442,9156,45,102,2,
53,53075000700,7,0212312010211102,20342,6091,41,8,1,
53,53075000700,7,0212312010213211,4706,1563,40,1,1,
53,53075000700,7,0212312010311101,3756,415,58,4,1,
53,53075000700,7,0212312010311112,233051,147909,4,10,3,
53,53075000700,7,0212312010311113,450475,380531,7,6,2,
53,53075000700,7,0212312010311120,3564,2115,45,1,1,
53,53075000700,7,0212312010311121,28854,7122,6,2,1,
53,53075000700,7,0212312010311123,6325,3906,21,2,1,
53,53075000700,7,0212312010311130,133233,170976,10,5,4,
53,53075000700,7,0212312010311131,238184,280731,11,5,4,
53,53075000700,7,0212312010311133,225555,178049,3,4,1,
53,53075000700,7,0212312010311310,91909,43868,5,5,3,
53,53075000700,7,0212312010311311,150218,145576,4,7,2,
53,53075000700,7,0212312010312311,29922,3838,48,1,1,
53,53075000700,7,0212312010313113,17402,9239,39,1,1,
53,53075000700,7,0212312010320020,51998,7429,43,1,1,
53,53075000700,7,0212312010320021,48688,14224,45,1,1,
53,53075000700,7,0212312010330301,86441,8577,48,6,2,
53,53075000700,7,0212312010333000,44386,4223,33,2,1,
53,53075000700,7,0212312011200020,274178,306631,5,1,1,
53,53075000700,7,0212312011200023,48676,48379,5,2,2,
53,53075000500,5,0212312012121132,47495,11944,60,3,1,
53,53075000500,5,0212312012121310,334838,14735,29,5,4,
53,53063011104,111.04,0212310212000232,312561,16821,15,9,3,
53,53063011104,111.04,0212310212000233,116367,19567,15,13,2,
53,53063011104,111.04,0212310212002010,110926,11392,13,13,6,
53,53063011104,111.04,0212310212002011,431564,25771,13,11,3,
53,53063011104,111.04,0212310212002012,413013,126977,14,8,2,
53,53063011104,111.04,0212310212002013,274135,38192,11,18,6,
53,53063011104,111.04,0212310212002031,155345,15712,12,10,5,
53,53063011104,111.04,0212310212002100,209713,25834,15,23,11,
53,53063011104,111.04,0212310212002102,239459,45729,23,42,9,
53,53063011104,111.04,0212310212002120,240057,10519,19,7,5,
53,53063010507,105.07,0212310210220031,276421,22605,13,7,5,
53,53063010507,105.07,0212310210220033,394184,17343,14,2,2,
53,53063010507,105.07,0212310210220103,409968,13231,13,9,4,
53,53063010507,105.07,0212310210220112,178137,20905,12,11,3,
53,53063010507,105.07,0212310210220113,86700,38318,15,1,1,
53,53063010507,105.07,0212310210220120,395515,17617,17,16,4,
53,53063010507,105.07,0212310210220121,263268,23862,13,6,4,
53,53063010507,105.07,0212310210220122,240052,19021,12,38,8,
53,53063010507,105.07,0212310210220210,40481,5518,5,1,1,
53,53063010507,105.07,0212310210220211,321515,23666,13,19,7,
53,53063010507,105.07,0212310210220212,255534,155788,8,9,3,
53,53063010507,105.07,0212310210220213,186679,15122,50,12,7,
53,53063010507,105.07,0212310210220231,205809,5451,13,4,1,
53,53063010507,105.07,0212310210220233,426006,21051,15,3,1,
53,53063010507,105.07,0212310210220300,161156,14203,15,44,9,
53,53063010507,105.07,0212310210220301,160953,19097,17,23,4,
53,53063010507,105.07,0212310210220302,558141,23653,21,2,1,
53,53063010507,105.07,0212310210220311,313575,16890,14,9,2,
53,53063010507,105.07,0212310210220320,233261,11232,15,6,4,
53,53063010507,105.07,0212310210220321,434074,15556,14,4,3,
53,53063010507,105.07,0212310210220323,322464,5573,13,11,3,
53,53063010507,105.07,0212310210221221,494487,17737,15,1,1,
53,53063010507,105.07,0212310210222011,263343,21971,17,3,2,
53,53063010507,105.07,0212310210222013,561445,42911,12,11,3,
53,53063010507,105.07,0212310210222031,64135,22431,15,4,3,
53,53063010507,105.07,0212310210222033,41884,17273,17,3,3,
53,53063010507,105.07,0212310210222100,297323,19808,13,6,2,
53,53063010507,105.07,0212310210222101,817882,11834,11,1,1,
53,53063010507,105.07,0212310210222102,399536,24010,13,38,9,
53,53063010507,105.07,0212310210222103,529280,26500,12,6,3,
53,53063010507,105.07,0212310210222112,485687,20426,11,8,4,
53,53063010507,105.07,0212310210222113,66816,9215,15,6,1,
53,53063010507,105.07,0212310210222120,208719,19159,11,5,3,
53,53063010507,105.07,0212310210222121,362377,99432,12,18,6,
53,53063010507,105.07,0212310210222122,472325,22273,10,2,2,
53,53063010507,105.07,0212310210222123,225003,4648,18,4,4,
53,53063010507,105.07,0212310210222130,36566,7901,37,2,2,
53,53063010507,105.07,0212310210222131,32511,4632,18,6,1,
53,53063010507,105.07,0212310210223000,193886,17515,13,5,4,
53,53063010507,105.07,0212310210223001,299683,23587,12,7,1,
53,53063010507,105.07,0212310210223002,258339,5865,11,1,1,
53,53063011203,112.03,0212310210222303,162923,13926,12,4,3,
